"heure";"DateUTC";"LE";"Rnet";"Swin";"Swout";"Lwin";"Lwout";"Ws";"Tair";"RH";"VPD";"Tsoil1";"Tsoil2";"Hsoil1";"Hsoil2";"LAI";"P";"PA24Hv";"PA24H"
16.5;"17/02/2017 16:30";30.7887;139.2;347.3;75.3;394.3;527;4.4;32.5;8;4.49951661583194;33.7;30.8;0.037;0.054;NA;0;0;0
17;"17/02/2017 17:00";21.199;35.6;195.7;44.2;390.8;506.8;3.4;32.1;8.2;4.38960993632438;34;30.9;0.037;0.054;NA;0;0;0
17.5;"17/02/2017 17:30";16.0359;-35.1;90.1;22.3;385.9;488.7;3.4;31.4;8.4;4.20986026204915;34.2;31.1;0.037;0.054;NA;0;0;0
18;"17/02/2017 18:00";8.79653;-81.8;16.8;7;380.8;472.4;3;30.5;8.6;3.99077929893834;34.3;31.3;0.036;0.054;NA;0;0;0
18.5;"17/02/2017 18:30";4.49989;-92.2;-4.3;3.4;375.3;459.8;2.2;29.6;8.8;3.78177366490949;34.3;31.5;0.036;0.054;NA;0;0;0
19;"17/02/2017 19:00";3.4267;-87.8;-5.6;3.4;370.5;449.2;1.6;28.5;9.4;3.52558985525381;34.3;31.6;0.036;0.054;NA;0;0;0
19.5;"17/02/2017 19:30";NA;-81.6;-5.5;3.5;365.9;438.4;1.2;27.4;10.2;3.27758115866491;34.1;31.6;0.036;0.054;NA;0;0;0
20;"17/02/2017 20:00";1.50935;-76;-5;3.9;362.4;429.5;0.9;26.3;11;3.04514805439381;33.9;31.7;0.036;0.054;NA;0;0;0
20.5;"17/02/2017 20:30";0.74557;-72.4;-4.3;4.3;360;423.8;0.8;25.6;11.7;2.89868694291303;33.7;31.7;0.036;0.054;NA;0;0;0
21;"17/02/2017 21:00";2.13157;-71.7;-3.9;4.4;357.8;421.2;1.1;25.1;12.1;2.80110557497821;33.5;31.7;0.036;0.054;NA;0;0;0
21.5;"17/02/2017 21:30";3.97145;-71.4;-3.9;3.9;357.2;420.8;1.3;24.6;12.6;2.7033530820027;33.2;31.7;0.036;0.054;NA;0;0;0
22;"17/02/2017 22:00";4.65934;-70.3;-4;3.5;356.8;419.6;1.4;24;13.1;2.59302428765687;32.9;31.7;0.036;0.054;NA;0;0;0
22.5;"17/02/2017 22:30";5.78589;-69.6;-3.5;3.7;357.6;420;1.4;23.7;13.4;2.53790598647859;32.7;31.7;0.036;0.054;NA;0;0;0
23;"17/02/2017 23:00";2.0071;-69.2;-3.8;3.6;356.2;418.1;1.2;23.5;13.7;2.49884305702046;32.4;31.7;0.036;0.054;NA;0;0;0
23.5;"17/02/2017 23:30";2.69771;-68.7;-3.7;3.6;353.6;415;1.3;23.1;14.1;2.42794219777635;32.1;31.7;0.036;0.054;NA;0;0;0
0;"18/02/2017 00:00";3.45168;-66.6;-3.6;3.6;353;412.4;1.3;22.8;14.4;2.3759403358777;31.9;31.7;0.036;0.054;NA;0;0;0
0.5;"18/02/2017 00:30";NA;-67.2;-3.2;3.7;352.8;413;1.5;22.7;14.4;2.36158555236999;31.7;31.7;0.035;0.054;NA;0;0;0
1;"18/02/2017 01:00";NA;-69.1;-2.7;4;353.6;415.9;2;23;13.9;2.41892579288388;31.4;31.7;0.036;0.054;NA;0;0;0
1.5;"18/02/2017 01:30";NA;-71.6;-3;3.3;355.9;421.2;3;23.9;12.7;2.58936531822518;31.2;31.6;0.036;0.054;NA;0;0;0
2;"18/02/2017 02:00";NA;-71.2;-3.3;2.7;358.1;423.4;3.2;24.2;11.8;2.66357457170179;30.9;31.6;0.036;0.054;NA;0;0;0
2.5;"18/02/2017 02:30";NA;-71.6;-3.8;2.1;357.3;423.1;3.6;24;11.7;2.63479913233719;30.7;31.5;0.036;0.054;NA;0;0;0
3;"18/02/2017 03:00";NA;-71.6;-4.1;2;354.3;419.8;3.2;23.4;12.3;2.52412025973308;30.6;31.5;0.036;0.054;NA;0;0;0
3.5;"18/02/2017 03:30";NA;-71.7;-4;2.2;351.4;416.9;3.1;22.8;12.9;2.41757480438023;30.4;31.5;0.035;0.053;NA;0;0;0
4;"18/02/2017 04:00";NA;-72;-4;2.2;349;414.7;2.9;22.5;13.2;2.36581004253354;30.2;31.6;0.035;0.053;NA;0;0;0
4.5;"18/02/2017 04:30";NA;-72.4;-3.8;2.5;346.9;413.1;3.2;22.3;13.4;2.33184750292973;30.1;31.6;0.035;0.053;NA;0;0;0
5;"18/02/2017 05:00";NA;-72.1;-4;2.2;345.6;411.5;2.8;21.9;13.8;2.26521432376334;29.9;31.5;0.035;0.053;NA;0;0;0
5.5;"18/02/2017 05:30";NA;-72.1;-4.2;2.2;342.5;408.1;2.7;21.3;14.5;2.16589025896347;29.8;31.5;0.035;0.053;NA;0;0;0
6;"18/02/2017 06:00";NA;-70.7;-4.4;2.3;338.5;402.4;2;20.5;15.6;2.03542524070882;29.7;31.5;0.035;0.053;NA;0;0;0
6.5;"18/02/2017 06:30";NA;-64.5;3.4;4.2;336.1;399.8;1.9;19.9;16.4;1.94273505855452;29.5;31.6;0.035;0.053;NA;0;0;0
7;"18/02/2017 07:00";NA;-30.1;55.7;15.2;336.4;407;2.4;20.1;16.6;1.96223113757775;29.4;31.5;0.035;0.053;NA;0;0;0
7.5;"18/02/2017 07:30";NA;28.8;141.2;32.3;338.6;418.7;3.3;21;16.1;2.08659752831126;29.2;31.4;0.035;0.053;NA;0;0;0
8;"18/02/2017 08:00";NA;52.9;177.2;38.1;340.5;426.7;4.7;21.8;15.4;2.20964363263138;29;31.3;0.035;0.053;NA;0;0;0
8.5;"18/02/2017 08:30";22.6109;190.6;372.2;78.9;344.7;447.4;5;22.8;14.7;2.36761344217719;28.8;31.1;0.036;0.053;NA;0;0;0
9;"18/02/2017 09:00";18.5165;283.7;511.6;107.8;351.3;471.4;4.9;24.3;13.8;2.61881781852097;28.6;31;0.036;0.053;NA;0;0;0
9.5;"18/02/2017 09:30";29.3982;354.9;621.7;131.2;359.2;494.8;5.6;25.6;12.8;2.86257646004548;28.4;30.8;0.036;0.054;NA;0;0;0
10;"18/02/2017 10:00";36.0444;388.8;683;144.9;362.8;512.1;5.4;26.1;12.7;2.95192886174164;28.4;30.7;0.036;0.054;NA;0;0;0
10.5;"18/02/2017 10:30";47.6009;427.5;757.6;162.5;368.4;536;4.8;27.1;12.2;3.14878067725623;28.5;30.7;0.036;0.054;NA;0;0;0
11;"18/02/2017 11:00";44.8144;458.5;818.9;176.7;372.6;556.4;4.9;27.9;11.1;3.340841651567;28.7;30.6;0.036;0.054;NA;0;0;0
11.5;"18/02/2017 11:30";42.4534;481.8;861.9;184.8;376.1;571.4;5.1;28.5;10.5;3.48278468041077;29;30.5;0.036;0.054;NA;0;0;0
12;"18/02/2017 12:00";54.3955;495.5;891;188.8;380.4;587.1;4.4;29.3;9.7;3.68031123280217;29.3;30.5;0.036;0.054;NA;0;0;0
12.5;"18/02/2017 12:30";38.8474;504.1;905.3;188.6;386.2;598.7;3.9;30.1;9.6;3.85778664650484;29.8;30.5;0.036;0.054;NA;0;0;0
13;"18/02/2017 13:00";45.9199;509.6;911.9;186.7;388.9;604.5;4.2;30.9;8.9;4.06950866314876;30.3;30.5;0.036;0.054;NA;0;0;0
13.5;"18/02/2017 13:30";48.084;501.4;892.5;180.9;388.2;598.3;4.6;31.1;8.5;4.13418263081439;30.8;30.5;0.036;0.054;NA;0;0;0
14;"18/02/2017 14:00";49.5208;467.2;844.1;170.9;390;596.1;4.6;31.5;8.1;4.24768132188044;31.4;30.5;0.036;0.054;NA;0;0;0
14.5;"18/02/2017 14:30";36.2044;413.6;771.2;156.1;392.1;593.7;3.6;32;8;4.37439336456087;31.9;30.5;0.036;0.054;NA;0;0;0
15;"18/02/2017 15:00";40.0953;352.3;679.4;138.4;391.5;580.2;3.7;32.2;7.8;4.43369273077245;32.4;30.5;0.037;0.054;NA;0;0;0
15.5;"18/02/2017 15:30";29.3445;289.1;584.8;120.4;390;565.3;3.6;32.2;7.9;4.42888395340718;33;30.6;0.037;0.054;NA;0;0;0
16;"18/02/2017 16:00";28.4105;212.9;473;99;387.9;549;3.4;32.3;8;4.449099323687;33.3;30.6;0.036;0.054;NA;0;0;0
16.5;"18/02/2017 16:30";29.3689;134.4;355.3;76.7;383.5;527.6;3.5;32;7.9;4.37914813995713;33.7;30.7;0.036;0.054;NA;0;0;0
17;"18/02/2017 17:00";17.8637;50.6;230.7;52.1;380;508.1;3;31.8;8.1;4.32049556529372;34;30.8;0.036;0.054;NA;0;0;0
17.5;"18/02/2017 17:30";20.9419;-26.9;114.4;28.3;374.7;487.8;3.1;31;8.3;4.11970709427574;34.2;31;0.036;0.054;NA;0;0;0
18;"18/02/2017 18:00";10.6461;-82.9;25.3;9.2;369.2;468.2;2.1;30.1;8.7;3.89619381444571;34.4;31.2;0.036;0.054;NA;0;0;0
18.5;"18/02/2017 18:30";2.65379;-93;-5.6;3.7;363.1;446.7;1.1;28.6;9.7;3.5343503967079;34.4;31.5;0.036;0.054;NA;0;0;0
19;"18/02/2017 19:00";NA;-85.6;-7.1;3.9;358.1;432.7;0.5;27.4;10.4;3.27028142334495;34.4;31.7;0.036;0.054;NA;0;0;0
19.5;"18/02/2017 19:30";NA;-81.1;-6.5;4;352.4;423;0.3;25.4;11.4;2.87422142300859;34.3;31.8;0.036;0.054;NA;0;0;0
20;"18/02/2017 20:00";NA;-79.2;-3.8;6.1;348.8;418.1;0.3;24.4;12.5;2.67427357138967;34.1;31.8;0.036;0.054;NA;0;0;0
20.5;"18/02/2017 20:30";1.4266;-78.3;-2.5;7.4;345.6;414;0.5;23.8;13.2;2.55911077675917;33.8;31.8;0.036;0.054;NA;0;0;0
21;"18/02/2017 21:00";3.27347;-78.3;-2.9;6.1;344.8;414.2;1.1;24.3;13.7;2.62185589023619;33.5;31.8;0.036;0.054;NA;0;0;0
21.5;"18/02/2017 21:30";2.22648;-76.2;-3.7;5.1;343.5;410.9;0.9;23.8;13.9;2.53847278662402;33.2;31.7;0.036;0.054;NA;0;0;0
22;"18/02/2017 22:00";6.1182;-77.3;-3.8;4.9;341.9;410.5;1.1;23.4;14.2;2.46943578432267;32.9;31.7;0.036;0.054;NA;0;0;0
22.5;"18/02/2017 22:30";1.6128;-72.7;-4.5;4.5;340.4;404;0.7;22.9;14.4;2.39037123987758;32.6;31.7;0.035;0.054;NA;0;0;0
23;"18/02/2017 23:00";1.39486;-70.3;-3.5;5.1;338.7;400.5;0.7;22.4;14.9;2.30542912683892;32.3;31.8;0.035;0.054;NA;0;0;0
23.5;"18/02/2017 23:30";0.71047;-67.8;-4.5;4.2;338.1;397.3;0.5;21.9;15.2;2.22842429994352;32.1;31.8;0.035;0.054;NA;0;0;0
0;"19/02/2017 00:00";0.46376;-66.8;-3.9;4.4;335.2;393.7;0.2;20.5;16;2.02577867558698;31.8;31.8;0.035;0.054;NA;0;0;0
0.5;"19/02/2017 00:30";NA;-66.4;-2.4;5.6;332.8;391.3;0.1;19.5;17;1.88151048381377;31.5;31.8;0.035;0.054;NA;0;0;0
1;"19/02/2017 01:00";NA;-65.3;-1.9;5.8;331.1;388.7;0.2;18.6;17.5;1.76810115443716;31.3;31.8;0.035;0.054;NA;0;0;0
1.5;"19/02/2017 01:30";NA;-64.7;-1.1;6.4;330;387.2;0.2;18.3;18.4;1.71624798923324;31;31.8;0.035;0.054;NA;0;0;0
2;"19/02/2017 02:00";NA;-64.7;-0.3;7.6;329.9;386.8;0.7;19.6;18;1.87042473384561;30.8;31.8;0.035;0.054;NA;0;0;0
2.5;"19/02/2017 02:30";NA;-65.2;-2.2;5;330.5;388.4;1.2;19.7;18.1;1.87977565590287;30.5;31.7;0.035;0.054;NA;0;0;0
3;"19/02/2017 03:00";NA;-65.2;-3.2;3.7;332;390.2;1.4;19.5;18.5;1.84750728229907;30.2;31.7;0.035;0.053;NA;0;0;0
3.5;"19/02/2017 03:30";NA;-62;-3.2;3.5;334;389.2;1.2;19.3;18.6;1.82243051348574;30;31.6;0.035;0.053;NA;0;0;0
4;"19/02/2017 04:00";NA;-61;-2.9;3.4;336.6;391.3;1.5;19;18.9;1.78208598567116;29.8;31.6;0.035;0.053;NA;0;0;0
4.5;"19/02/2017 04:30";NA;-59.8;-3.3;2.8;337.7;391.4;1.5;18.6;19.6;1.72309494323331;29.6;31.6;0.035;0.053;NA;0;0;0
5;"19/02/2017 05:00";NA;-58.4;-3.3;2.9;337;389.1;1.2;18.2;20.1;1.66998015306929;29.4;31.5;0.035;0.053;NA;0;0;0
5.5;"19/02/2017 05:30";NA;-58.9;-2.9;3.1;337.4;390.4;1.5;18.1;20.2;1.65744808974753;29.2;31.5;0.035;0.053;NA;0;0;0
6;"19/02/2017 06:00";NA;-57.7;-3;2.8;337.7;389.6;1.4;17.9;20.6;1.62853149189508;29;31.5;0.035;0.053;NA;0;0;0
6.5;"19/02/2017 06:30";NA;-52.5;3.5;4;337.5;389.5;1.4;17.7;21;1.60004721360238;28.8;31.4;0.035;0.053;NA;0;0;0
7;"19/02/2017 07:00";NA;-25.7;45.1;12.8;337.5;395.5;1.5;17.4;22;1.55016980734367;28.7;31.4;0.035;0.053;NA;0;0;0
7.5;"19/02/2017 07:30";NA;24.6;121.2;28.8;340.3;408.1;1.8;18.1;21.9;1.62213904522909;28.5;31.3;0.035;0.053;NA;0;0;0
8;"19/02/2017 08:00";20.7326;92.1;221.1;49.4;345;424.7;2.3;19.6;20;1.82480461838596;28.3;31.1;0.035;0.053;NA;0;0;0
8.5;"19/02/2017 08:30";24.6536;165.5;329.9;71.9;351.2;443.6;3.2;21.2;17.3;2.08215650095867;28;31;0.035;0.053;NA;0;0;0
9;"19/02/2017 09:00";38.2551;239.7;441.6;95.4;357.6;464.1;3.8;22.7;15.6;2.32847921285078;27.8;30.8;0.036;0.053;NA;0;0;0
9.5;"19/02/2017 09:30";21.8602;298.4;535.9;116;364.3;485.8;4;24.1;14.4;2.56960460995774;27.7;30.7;0.036;0.053;NA;0;0;0
10;"19/02/2017 10:00";26.0534;348.9;623;134.8;370.5;509.8;3.8;25.5;13.3;2.82933018895433;27.7;30.5;0.036;0.053;NA;0;0;0
10.5;"19/02/2017 10:30";29.7813;390.8;700.9;151.9;376.3;534.5;3.4;26.5;12.5;3.0293220639481;27.8;30.4;0.036;0.054;NA;0;0;0
11;"19/02/2017 11:00";25.9399;418.5;757.9;164.1;382.1;557.3;3;27.6;11.8;3.25703368897781;27.9;30.3;0.036;0.054;NA;0;0;0
11.5;"19/02/2017 11:30";29.6633;445.7;810.2;173.8;388.4;579.1;2.5;28.8;11.2;3.51613601504106;28.2;30.2;0.036;0.054;NA;0;0;0
12;"19/02/2017 12:00";18.9784;460.2;837.9;177.4;393.8;594.1;2.4;29.7;10.7;3.72434329660809;28.5;30.2;0.036;0.054;NA;0;0;0
12.5;"19/02/2017 12:30";NA;470.2;853.2;177.1;399.2;605.2;2.4;30.6;9.9;3.95655404399183;29;30.2;0.036;0.054;NA;0;0;0
13;"19/02/2017 13:00";38.3022;462.1;839;170.5;402.9;609.2;2.1;31.3;9.4;4.14032431559777;29.5;30.2;0.036;0.054;NA;0;0;0
13.5;"19/02/2017 13:30";NA;462.3;840;167.5;405;615.1;1.7;31.9;8.7;4.31663889284147;30.1;30.2;0.036;0.054;NA;0;0;0
14;"19/02/2017 14:00";NA;420.5;775;152.9;407.9;609.5;1.7;32.7;8.4;4.53064479828651;30.6;30.1;0.037;0.054;NA;0;0;0
14.5;"19/02/2017 14:30";28.1604;378;705.9;139.2;406.5;595.3;1.9;32.8;8.4;4.55617666591268;31.2;30.2;0.037;0.054;NA;0;0;0
15;"19/02/2017 15:00";33.006;330;637.5;125.2;406.6;589;1.6;33.4;8.1;4.72743940737974;31.8;30.2;0.037;0.054;NA;0;0;0
15.5;"19/02/2017 15:30";15.2898;258;531.8;104.1;406.7;576.4;1.2;33.7;8;4.8125662771825;32.3;30.3;0.036;0.054;NA;0;0;0
16;"19/02/2017 16:00";32.843;179.1;416.7;84.9;402;554.7;1.6;33.5;8.1;4.75394232369952;32.7;30.4;0.036;0.054;NA;0;0;0
16.5;"19/02/2017 16:30";16.1603;96.5;294.3;62.3;398.9;534.4;1.5;32.9;8.3;4.5868353581792;33.1;30.5;0.036;0.054;NA;0;0;0
17;"19/02/2017 17:00";14.5433;21.8;180.7;40.2;393.7;512.5;1.7;32.3;8.6;4.42008345853252;33.5;30.6;0.036;0.054;NA;0;0;0
17.5;"19/02/2017 17:30";15.5918;-40.6;84;21;388.7;492.4;1.2;31.8;9;4.27818385681968;33.7;30.9;0.036;0.054;NA;0;0;0
18;"19/02/2017 18:00";NA;-76.1;15.6;7.1;382.6;467.2;0.5;30.6;9.9;3.95655404399183;33.9;31.1;0.036;0.054;NA;0;0;0
18.5;"19/02/2017 18:30";NA;-82.9;-6.2;3.4;374.9;448.2;0.3;28.5;11.5;3.44387088509892;34;31.4;0.036;0.054;NA;0;0;0
19;"19/02/2017 19:00";NA;-78.1;-5.2;4.4;369.4;437.9;0.4;27.2;12.5;3.15646476470982;34;31.5;0.036;0.054;NA;0;0;0
19.5;"19/02/2017 19:30";-0.198;-74.7;-6.9;3;363.8;428.6;0.2;25.1;14;2.74055835549632;33.9;31.6;0.036;0.054;NA;0;0;0
20;"19/02/2017 20:00";NA;-70.8;-3;5.1;360.4;423;0.4;24;16;2.50649068081907;33.7;31.7;0.036;0.054;NA;0;0;0
20.5;"19/02/2017 20:30";2.7801;-67.1;-3.2;4.6;359.1;418.3;0.3;23.7;16.3;2.45291837261268;33.5;31.6;0.036;0.054;NA;0;0;0
21;"19/02/2017 21:00";NA;-65.5;-2.4;5.1;356.9;414.9;0.4;23.3;17;2.37448153764077;33.2;31.6;0.036;0.054;NA;0;0;0
21.5;"19/02/2017 21:30";NA;-64.9;-1.1;6.2;354.8;412.5;0.4;23.3;16.5;2.38878564328921;33;31.6;0.036;0.054;NA;0;0;0
22;"19/02/2017 22:00";NA;-63.4;-1.7;5.6;353.9;410;0.5;23.6;15.7;2.45567838928663;32.7;31.6;0.036;0.054;NA;0;0;0
22.5;"19/02/2017 22:30";-0.14849;-61.8;-2.5;4.9;353.6;408.1;0.3;23.3;15.3;2.42311549684546;32.4;31.6;0.035;0.054;NA;0;0;0
23;"19/02/2017 23:00";NA;-61.6;-1.8;5.5;351.9;406.2;0.2;22.2;15.5;2.26150194220683;32.1;31.6;0.035;0.054;NA;0;0;0
23.5;"19/02/2017 23:30";0.36702;-60.3;-1.3;5.9;351.7;404.8;0.3;22.3;15.3;2.28068687642203;31.9;31.5;0.035;0.054;NA;0;0;0
0;"20/02/2017 00:00";NA;-58.8;-1.5;5.3;350.9;402.8;0.2;21.6;15.4;2.18280920622641;31.6;31.5;0.035;0.054;NA;0;0;0
0.5;"20/02/2017 00:30";0.33442;-58.6;-1.5;5.5;349.8;401.4;0.2;21;15.7;2.09654554990035;31.4;31.5;0.035;0.054;NA;0;0;0
1;"20/02/2017 01:00";NA;-57.9;-1.4;5.5;348;399;0.3;21.2;15.8;2.11992233834003;31.1;31.5;0.035;0.054;NA;0;0;0
1.5;"20/02/2017 01:30";NA;-56.5;-2.1;4.9;347.4;396.9;0.3;21;16;2.08908453370853;30.9;31.5;0.035;0.054;NA;0;0;0
2;"20/02/2017 02:00";NA;-55.2;-2;4.8;345.8;394.2;0.4;20.7;16.4;2.04113067656907;30.7;31.5;0.035;0.054;NA;0;0;0
2.5;"20/02/2017 02:30";NA;-55.9;-2.4;4.3;343.3;392.6;0.2;19.2;17.2;1.84226780598373;30.5;31.6;0.035;0.053;NA;0;0;0
3;"20/02/2017 03:00";NA;-56;-1;5.7;342.8;392.1;0.3;19.3;17.6;1.8448190947325;30.3;31.5;0.035;0.053;NA;0;0;0
3.5;"20/02/2017 03:30";NA;-54.3;-1.2;5.5;343.6;391.2;0.5;20;17.1;1.93843517359885;30;31.5;0.035;0.053;NA;0;0;0
4;"20/02/2017 04:00";NA;-53.5;-1.1;5.6;344.4;391.2;0.6;20.1;16.9;1.95517275219078;29.8;31.5;0.035;0.053;NA;0;0;0
4.5;"20/02/2017 04:30";NA;-52.3;-2.6;4;345;390.7;0.3;19.9;16.9;1.93111582973541;29.6;31.4;0.035;0.053;NA;0;0;0
5;"20/02/2017 05:00";NA;-53.8;-0.9;5.2;343.9;391.5;0.8;19.8;17.2;1.91225627057837;29.4;31.4;0.035;0.053;NA;0;0;0
5.5;"20/02/2017 05:30";NA;-53.6;-2.1;4;343.8;391.3;0.9;19.8;17.6;1.90301831758041;29.2;31.3;0.035;0.053;NA;0;0;0
6;"20/02/2017 06:00";NA;-54.7;-2.5;3.4;343.6;392.4;1.2;19.6;18.4;1.86130071075368;29.1;31.3;0.035;0.053;NA;0;0;0
6.5;"20/02/2017 06:30";NA;-49.2;3.5;4.3;342.8;391.2;1.1;19.4;18.6;1.83380443570888;28.9;31.3;0.035;0.053;NA;0;0;0
7;"20/02/2017 07:00";NA;-21.5;44.6;13;342.6;395.7;0.7;19.2;18.9;1.80444346697198;28.7;31.2;0.035;0.053;NA;0;0;0
7.5;"20/02/2017 07:30";NA;26;122;29;343.9;411;0.6;19.7;19.4;1.84993794707901;28.5;31.1;0.035;0.053;NA;0;0;0
8;"20/02/2017 08:00";16.1489;93.5;223.7;49.3;349.3;430.1;1.4;20.9;20.3;1.97000072556425;28.3;31;0.035;0.053;NA;0;0;0
8.5;"20/02/2017 08:30";24.619;168.6;335.1;72.3;357.2;451.5;2.5;22.7;18;2.26226653381237;28;30.8;0.036;0.053;NA;0;0;0
9;"20/02/2017 09:00";22.3559;237.6;440.1;94.2;365.4;473.7;3;24.4;15.6;2.57952787914615;27.8;30.6;0.036;0.053;NA;0;0;0
9.5;"20/02/2017 09:30";15.4292;292.5;528.9;112.9;373.3;496.7;2.7;25.6;15.4;2.77722440963128;27.7;30.5;0.036;0.053;NA;0;0;0
10;"20/02/2017 10:00";20.8779;340.3;610.1;131;380.7;519.6;3.1;27.1;13.9;3.08781339762826;27.7;30.3;0.036;0.053;NA;0;0;0
10.5;"20/02/2017 10:30";29.9494;371.8;674.5;146.2;387.3;543.8;2.8;28.2;13.5;3.30790879561675;27.7;30.2;0.036;0.053;NA;0;0;0
11;"20/02/2017 11:00";28.2981;398.4;727.4;158.5;392.3;562.8;2.8;28.9;13;3.46485083412531;28;30.2;0.036;0.054;NA;0;0;0
11.5;"20/02/2017 11:30";NA;NA;NA;NA;NA;NA;2.31595;NA;NA;NA;NA;NA;0.036;0.054;NA;0;0;0
12;"20/02/2017 12:00";NA;NA;NA;NA;NA;NA;1.57526;NA;NA;NA;NA;NA;0.036;0.054;NA;0;0;0
12.5;"20/02/2017 12:30";NA;NA;NA;NA;NA;NA;1.82022;NA;NA;NA;NA;NA;0.037;0.054;NA;0;0;0
13;"20/02/2017 13:00";NA;NA;NA;NA;NA;NA;1.39851;NA;NA;NA;NA;NA;0.037;0.054;NA;0;0;0
13.5;"20/02/2017 13:30";NA;NA;NA;NA;NA;NA;1.28822;NA;NA;NA;NA;NA;0.037;0.054;NA;0;0;0
14;"20/02/2017 14:00";NA;NA;NA;NA;NA;NA;1.37461;NA;NA;NA;NA;NA;0.037;0.054;NA;0;0;0
14.5;"20/02/2017 14:30";NA;NA;NA;NA;NA;NA;0.7492;NA;NA;NA;NA;NA;0.037;0.054;NA;0;0;0
15;"20/02/2017 15:00";NA;NA;NA;NA;NA;NA;1.3241;NA;NA;NA;NA;NA;0.037;0.054;NA;0;0;0
15.5;"20/02/2017 15:30";NA;NA;NA;NA;NA;NA;0.56427;NA;NA;NA;NA;NA;0.037;0.054;NA;0;0;0
16;"20/02/2017 16:00";NA;NA;NA;NA;NA;NA;0.76831;NA;NA;NA;NA;NA;0.037;0.054;NA;0;0;0
16.5;"20/02/2017 16:30";NA;NA;NA;NA;NA;NA;1.09679;NA;NA;NA;NA;NA;0.037;0.054;NA;0;0;0
17;"20/02/2017 17:00";NA;NA;NA;NA;NA;NA;0.91679;NA;NA;NA;NA;NA;0.036;0.054;NA;0;0;0
17.5;"20/02/2017 17:30";NA;NA;NA;NA;NA;NA;0.97389;NA;NA;NA;NA;NA;0.036;0.054;NA;0;0;0
18;"20/02/2017 18:00";NA;NA;NA;NA;NA;NA;0.30312;NA;NA;NA;NA;NA;0.036;0.054;NA;0;0;0
18.5;"20/02/2017 18:30";NA;NA;NA;NA;NA;NA;0.14865;NA;NA;NA;NA;NA;0.036;0.054;NA;0;0;0
19;"20/02/2017 19:00";NA;NA;NA;NA;NA;NA;0.30015;NA;NA;NA;NA;NA;0.036;0.054;NA;0;0;0
19.5;"20/02/2017 19:30";NA;NA;NA;NA;NA;NA;0.47752;NA;NA;NA;NA;NA;0.036;0.054;NA;0;0;0
20;"20/02/2017 20:00";NA;NA;NA;NA;NA;NA;0.41266;NA;NA;NA;NA;NA;0.036;0.054;NA;0;0;0
20.5;"20/02/2017 20:30";NA;NA;NA;NA;NA;NA;0.29999;NA;NA;NA;NA;NA;0.036;0.054;NA;0;0;0
21;"20/02/2017 21:00";NA;NA;NA;NA;NA;NA;0.36527;NA;NA;NA;NA;NA;0.036;0.054;NA;0;0;0
21.5;"20/02/2017 21:30";NA;NA;NA;NA;NA;NA;0.34766;NA;NA;NA;NA;NA;0.036;0.054;NA;0;0;0
22;"20/02/2017 22:00";NA;NA;NA;NA;NA;NA;0.28896;NA;NA;NA;NA;NA;0.036;0.054;NA;0;0;0
22.5;"20/02/2017 22:30";NA;NA;NA;NA;NA;NA;0.29018;NA;NA;NA;NA;NA;0.036;0.054;NA;0;0;0
23;"20/02/2017 23:00";NA;NA;NA;NA;NA;NA;0.26423;NA;NA;NA;NA;NA;0.035;0.054;NA;0;0;0
23.5;"20/02/2017 23:30";NA;NA;NA;NA;NA;NA;0.29014;NA;NA;NA;NA;NA;0.035;0.054;NA;0;0;0
0;"21/02/2017 00:00";NA;NA;NA;NA;NA;NA;0.31632;NA;NA;NA;NA;NA;0.035;0.054;NA;0;0;0
0.5;"21/02/2017 00:30";NA;NA;NA;NA;NA;NA;0.18573;NA;NA;NA;NA;NA;0.035;0.054;NA;0;0;0
1;"21/02/2017 01:00";NA;NA;NA;NA;NA;NA;0.11313;NA;NA;NA;NA;NA;0.035;0.054;NA;0;0;0
1.5;"21/02/2017 01:30";NA;NA;NA;NA;NA;NA;0.37888;NA;NA;NA;NA;NA;0.035;0.054;NA;0;0;0
2;"21/02/2017 02:00";NA;NA;NA;NA;NA;NA;0.46826;NA;NA;NA;NA;NA;0.035;0.053;NA;0;0;0
2.5;"21/02/2017 02:30";NA;NA;NA;NA;NA;NA;0.69382;NA;NA;NA;NA;NA;0.035;0.053;NA;0;0;0
3;"21/02/2017 03:00";NA;NA;NA;NA;NA;NA;0.95925;NA;NA;NA;NA;NA;0.035;0.053;NA;0;0;0
3.5;"21/02/2017 03:30";NA;NA;NA;NA;NA;NA;1.03638;NA;NA;NA;NA;NA;0.035;0.053;NA;0;0;0
4;"21/02/2017 04:00";NA;NA;NA;NA;NA;NA;1.24579;NA;NA;NA;NA;NA;0.035;0.053;NA;0;0;0
4.5;"21/02/2017 04:30";NA;-52.8;-2.8;2.9;359.3;406.4;1.1;21.3;22.8;1.95563424552023;30;31.3;0.035;0.053;NA;0;0;0
5;"21/02/2017 05:00";NA;-49.2;-4.1;2.2;356.9;399.8;0.3;20.8;23.2;1.886681338423;29.9;31.3;0.035;0.053;NA;0;0;0
5.5;"21/02/2017 05:30";NA;-48.4;-3.6;2.4;353.2;395.6;0.3;19.1;25.5;1.64729902733446;29.7;31.4;0.035;0.053;NA;0;0;0
6;"21/02/2017 06:00";NA;-46.8;-2.7;2.9;352.2;393.5;0.3;18.6;26.9;1.56664478047705;29.6;31.4;0.035;0.053;NA;0;0;0
